entity_name,longitude,latitude,bin_centre,number_samples,tree_cover
AHOLAMMI,25.21692,61.8947,8800,3,69.160606624201
AHOLAMMI,25.21692,61.8947,9000,1,65.8925154593746
AHOLAMMI,25.21692,61.8947,9200,1,61.0077759916165
AHOLAMMI,25.21692,61.8947,9600,1,58.7290804211233
AHOLAMMI,25.21692,61.8947,9800,1,48.8521408936246
AHOLAMMI,25.21692,61.8947,10000,1,50.9398695195755
AHOLAMMI,25.21692,61.8947,10200,1,51.8562558139004
AHOLAMMI,25.21692,61.8947,10400,1,40.8399760637202
AKGOL,33.733333,37.5,3400,1,31.4049371287276
AKGOL,33.733333,37.5,5800,1,28.886146098639
AKGOL,33.733333,37.5,6200,1,43.6729805230942
AKGOL,33.733333,37.5,6400,1,32.7428787864876
AKGOL,33.733333,37.5,7200,1,35.1410300306606
AKGOL,33.733333,37.5,7600,1,50.4089421586931
AKGOL,33.733333,37.5,7800,1,46.5893617578868
AKGOL,33.733333,37.5,8400,1,36.9427760505053
AKGOL,33.733333,37.5,8600,1,49.2967643354764
AKGOL,33.733333,37.5,9400,1,8.04243134273709
AKGOL,33.733333,37.5,9600,1,11.4152458833577
AKGOL,33.733333,37.5,10000,1,8.88175281290059
AKGOL,33.733333,37.5,10400,1,12.5320989150059
AKGOL,33.733333,37.5,11000,1,14.6225904674467
AKGOL,33.733333,37.5,11400,1,6.20501256481704
AKGOL,33.733333,37.5,11800,1,8.12958264625119
AKGOL,33.733333,37.5,12000,1,7.53933569195395
AKGOL,33.733333,37.5,12400,1,8.57286537902493
AKGOL,33.733333,37.5,12800,1,7.53556686538888
AKGOL,33.733333,37.5,13200,1,7.26528065531441
AKGOL,33.733333,37.5,13400,1,9.97060018005168
AKGOL,33.733333,37.5,13800,1,5.79380844353699
AKUV,27.67406,69.12326,0,1,41.3770463178177
AKUV,27.67406,69.12326,400,1,44.078001442122
AKUV,27.67406,69.12326,800,1,41.5996882392028
AKUV,27.67406,69.12326,1200,1,43.9900801563865
AKUV,27.67406,69.12326,1800,1,41.0439258184511
AKUV,27.67406,69.12326,2200,1,40.0476974799013
AKUV,27.67406,69.12326,2600,1,41.7818635252851
AKUV,27.67406,69.12326,2800,1,41.5434114016298
AKUV,27.67406,69.12326,3200,1,43.2542921407304
AKUV,27.67406,69.12326,3800,1,43.2459501003948
AKUV,27.67406,69.12326,4600,1,40.5956582102379
AKUV,27.67406,69.12326,5200,1,41.8674513040466
AKUV,27.67406,69.12326,5600,1,47.2935175897572
AKUV,27.67406,69.12326,6000,1,46.3791676902707
AKUV,27.67406,69.12326,6400,1,45.7008928209778
AKUV,27.67406,69.12326,6800,1,44.6751995193149
AKUV,27.67406,69.12326,7200,1,44.9667567119713
AKUV,27.67406,69.12326,7400,1,44.2873644021328
AKUV,27.67406,69.12326,7800,1,39.1889422083356
AKUV,27.67406,69.12326,8000,1,39.0481849335419
AKUV,27.67406,69.12326,8400,1,36.2061263900378
AKUV,27.67406,69.12326,8600,1,29.2033451299184
AKUV,27.67406,69.12326,10200,1,3.35983431991575
AKUV,27.67406,69.12326,10400,1,0
ALDERHIB,-1.715556,50.923333,0,2,63.2586404806843
ALDERHIB,-1.715556,50.923333,200,3,63.7384611946407
ALDERHIB,-1.715556,50.923333,400,3,57.1657249633781
ALDERHIB,-1.715556,50.923333,600,3,50.2915187543557
ALDERHIB,-1.715556,50.923333,800,3,43.2377769697623
ALDERHIB,-1.715556,50.923333,1000,3,39.0652933126026
ALDERHIB,-1.715556,50.923333,1200,2,27.7275524745665
ALDERHIB,-1.715556,50.923333,1400,3,49.8264272677312
ALDERHIB,-1.715556,50.923333,1600,3,63.2066925016037
ALDERHIB,-1.715556,50.923333,1800,3,54.7738749033668
ALDERHIB,-1.715556,50.923333,2000,3,50.9394716554956
ALDERHIB,-1.715556,50.923333,2200,3,57.3792958311513
ALDERHIB,-1.715556,50.923333,2400,3,46.5938708707251
ALDERHIB,-1.715556,50.923333,2600,3,45.4416625367569
ALDERHIB,-1.715556,50.923333,2800,5,48.0609058555451
ALDERHIB,-1.715556,50.923333,3000,5,58.2856685243994
ALDERHIB,-1.715556,50.923333,3200,4,70.7212895174392
ALLSAINT,-7.97007,53.14883,0,7,21.7235651356255
ALLSAINT,-7.97007,53.14883,200,9,12.3057108345676
ALLSAINT,-7.97007,53.14883,400,8,23.5573662269438
ALLSAINT,-7.97007,53.14883,600,9,21.2035026921132
ALLSAINT,-7.97007,53.14883,800,9,27.1977644081298
ALLSAINT,-7.97007,53.14883,1000,5,25.3804266401211
ALSA,-4.016667,43.117778,200,1,39.9627975569879
ALSA,-4.016667,43.117778,400,1,68.491330840663
ALSA,-4.016667,43.117778,600,1,57.0861474070538
ALSA,-4.016667,43.117778,800,1,55.357834127987
ALSA,-4.016667,43.117778,1000,1,52.4381425838249
ALSA,-4.016667,43.117778,1400,1,57.5990915420757
ALSA,-4.016667,43.117778,1800,1,73.3252552066858
ALSA,-4.016667,43.117778,2200,1,64.7511191843978
ALSA,-4.016667,43.117778,2400,1,65.6988455990731
ALSA,-4.016667,43.117778,2800,1,57.438408451515
ALSA,-4.016667,43.117778,3000,1,67.1885317083619
ALSA,-4.016667,43.117778,3200,1,68.5630782320487
ALSA,-4.016667,43.117778,3400,2,71.0390410636464
ALSA,-4.016667,43.117778,3600,1,71.0173192060629
ALSA,-4.016667,43.117778,3800,1,74.3094296116711
ALSA,-4.016667,43.117778,4000,2,70.5311569698564
ALSA,-4.016667,43.117778,4200,1,41.8626408863065
ALSA,-4.016667,43.117778,4400,2,54.2084124280882
ALSA,-4.016667,43.117778,4600,1,57.5115836985661
ALSA,-4.016667,43.117778,4800,1,28.3607622597773
ALSA,-4.016667,43.117778,5000,1,54.9268090017158
ALTAR,-8.38863,55.018675,0,1,37.6644184826601
ALTAR,-8.38863,55.018675,200,1,34.5599078082544
ALTAR,-8.38863,55.018675,400,1,28.7003879305981
ALTAR,-8.38863,55.018675,600,1,21.3650562862657
ALTAR,-8.38863,55.018675,800,2,28.2349215097503
ALTAR,-8.38863,55.018675,1000,1,36.4749082406412
ALTAR,-8.38863,55.018675,1200,1,35.6004486995512
ALTAR,-8.38863,55.018675,1400,1,30.2391741815047
ALTAR,-8.38863,55.018675,1600,1,30.0620053612452
ALTAR,-8.38863,55.018675,1800,2,29.2186701821124
ALTAR,-8.38863,55.018675,2000,1,34.5427433145114
ALTAR,-8.38863,55.018675,2200,2,29.0631479722537
ALTAR,-8.38863,55.018675,2400,1,46.5403692971988
ALTAR,-8.38863,55.018675,2600,1,49.3740924244832
ALTAR,-8.38863,55.018675,2800,1,45.0249791711297
ALTAR,-8.38863,55.018675,3200,1,47.6164282433131
ALTAR,-8.38863,55.018675,3400,1,51.5612586170353
ALTAR,-8.38863,55.018675,3600,1,55.7551402257886
ALTAR,-8.38863,55.018675,3800,1,55.7210955736407
ALTAR,-8.38863,55.018675,4000,1,28.3328185967366
ALTAR,-8.38863,55.018675,4200,1,29.8877793434676
ALTAR,-8.38863,55.018675,4400,2,56.402049382241
ALTAR,-8.38863,55.018675,4600,1,45.0425385930359
ALTAR,-8.38863,55.018675,4800,1,55.2457573889267
ALTAR,-8.38863,55.018675,5000,1,64.145244201268
ALTAR,-8.38863,55.018675,5200,1,66.8116401145924
ALTAR,-8.38863,55.018675,5400,1,76.2160012817256
ALTAR,-8.38863,55.018675,5600,1,61.2717700227603
ALTAR,-8.38863,55.018675,5800,2,51.1766174817024
ALTAR,-8.38863,55.018675,6000,1,62.3789263774927
ALTAR,-8.38863,55.018675,6200,1,65.2297153498701
ALTAR,-8.38863,55.018675,6400,1,64.0044367335497
ALTAR,-8.38863,55.018675,6600,1,47.2748669679879
ALTAR,-8.38863,55.018675,6800,2,35.6044747118118
ALTAR,-8.38863,55.018675,7000,1,51.1605948298806
ALTAR,-8.38863,55.018675,7200,1,42.3507862708582
ALTAR,-8.38863,55.018675,7400,1,54.5788599113658
ALTAR,-8.38863,55.018675,7600,2,41.1951740418994
ALTAR,-8.38863,55.018675,7800,1,44.9266928025042
ALTAR,-8.38863,55.018675,8000,1,36.4787592859602
ALTAR,-8.38863,55.018675,8200,2,44.0027804115465
ALTAR,-8.38863,55.018675,8400,1,40.7160710268375
ALTAR,-8.38863,55.018675,8600,2,46.1981436516603
ALTAR,-8.38863,55.018675,8800,1,55.1093614150453
ALTAR,-8.38863,55.018675,9000,1,54.1467946267918
ALTAR,-8.38863,55.018675,9200,1,55.3290166684014
ALTAR,-8.38863,55.018675,9400,3,58.2588380190188
ALTAR,-8.38863,55.018675,9600,3,53.5186953928886
ALTAR,-8.38863,55.018675,9800,1,31.9012723931477
ALTAR,-8.38863,55.018675,10000,1,32.3102759071451
ALTAR,-8.38863,55.018675,10600,1,20.3353484954076
ALTAR,-8.38863,55.018675,10800,1,34.2295829738003
ALTAR,-8.38863,55.018675,11200,1,25.8583476486485
ALTAR,-8.38863,55.018675,11400,1,6.54769953657489
ALTAR,-8.38863,55.018675,11600,1,5.98451999693549
ALTAR,-8.38863,55.018675,11800,1,4.2421458580903
ALTAR,-8.38863,55.018675,12000,2,4.73577212012128
ALTAR,-8.38863,55.018675,12200,1,6.00793255144281
ALTAR,-8.38863,55.018675,12400,1,6.76033474952705
ALTAR,-8.38863,55.018675,13000,1,5.66937053700809
ALTAR,-8.38863,55.018675,13600,1,5.74946016471705
AMBY86,5.283333,45.790833,4400,1,44.4261969249468
AMBY86,5.283333,45.790833,4600,4,47.3206334935652
AMBY86,5.283333,45.790833,4800,3,51.2686350695343
AMBY86,5.283333,45.790833,5000,5,66.3507232663858
AMBY86,5.283333,45.790833,5200,2,72.9518855526814
AMBY86,5.283333,45.790833,5400,1,38.5863007703884
AMBY86,5.283333,45.790833,5600,2,44.3655430591576
AMBY86,5.283333,45.790833,5800,1,58.773977407555
AMBY86,5.283333,45.790833,6200,2,73.1398471294834
AMBY86,5.283333,45.790833,6400,1,74.0029738192677
AMBY86,5.283333,45.790833,6600,4,74.3167294333403
AMBY86,5.283333,45.790833,6800,3,74.5863273279653
AMBY86,5.283333,45.790833,7000,2,71.2697395617291
AMBY86,5.283333,45.790833,7200,6,73.3230225512481
AMBY86,5.283333,45.790833,7400,1,75.7354106341283
AMBY86,5.283333,45.790833,7600,2,75.1122281878744
AMBY86,5.283333,45.790833,7800,3,75.1412562041864
AMBY86,5.283333,45.790833,8000,3,76.2355259430609
AMBY86,5.283333,45.790833,8200,3,74.3003724380221
AMBY86,5.283333,45.790833,8400,2,73.4050645897213
AMBY86,5.283333,45.790833,8600,3,74.5891133913089
AMBY86,5.283333,45.790833,8800,2,75.3416132127943
AMBY86,5.283333,45.790833,9000,4,75.2844572199831
AMBY86,5.283333,45.790833,9200,2,73.4503261635244
AMBY86,5.283333,45.790833,9400,2,74.6841881735038
AMBY86,5.283333,45.790833,9600,4,72.1474103428972
AMBY86,5.283333,45.790833,9800,3,71.5824196681581
AMBY86,5.283333,45.790833,10000,4,65.25649819308
AMBY86,5.283333,45.790833,10200,2,71.4184623086324
AMBY86,5.283333,45.790833,10400,3,49.5810132220197
AMBY86,5.283333,45.790833,10800,3,48.2141301979173
AMBY86,5.283333,45.790833,11000,7,53.3201441186465
AMBY86,5.283333,45.790833,11200,9,55.8278608127819
AMBY86,5.283333,45.790833,11400,10,59.0870796723663
AMBY86,5.283333,45.790833,11600,4,27.587986251819
AMBY86,5.283333,45.790833,11800,2,30.7487288456734
AMBY86,5.283333,45.790833,12000,16,14.288598936043
AMBY86,5.283333,45.790833,12200,4,6.71468183303139
AMRS,0.2225,51.492222,2600,2,25.6523662769133
AMRS,0.2225,51.492222,2800,6,28.9738646087307
AMRS,0.2225,51.492222,3000,1,24.0745848090432
AMRS,0.2225,51.492222,3200,2,34.8741677788601
AMRS,0.2225,51.492222,3400,2,21.7691278523319
AMRS,0.2225,51.492222,3600,1,75.9727109659971
AMRS,0.2225,51.492222,3800,2,74.4574668473751
AMRS,0.2225,51.492222,4000,3,74.9208984657423
AMRS,0.2225,51.492222,4200,4,66.5605174230107
AMRS,0.2225,51.492222,4400,3,66.8543004226038
AMRS,0.2225,51.492222,4600,2,53.0603046918298
AMRS,0.2225,51.492222,4800,1,32.2534115586684
AMRS,0.2225,51.492222,5000,1,70.5584357028934
AMRS,0.2225,51.492222,5200,3,75.0331244767292
AMRS,0.2225,51.492222,5400,2,69.765425826265
AMRS,0.2225,51.492222,5600,2,75.075317568764
AMRS,0.2225,51.492222,5800,4,75.2123174591073
AMRS,0.2225,51.492222,6000,3,68.2851601073023
AMRS,0.2225,51.492222,6200,7,67.6499151755652
AMRS,0.2225,51.492222,6400,6,70.2994883832281
AMRS,0.2225,51.492222,6600,5,73.1599266042407
AMSOPO3,7.575,46.725,600,1,35.4917520547575
AMSOPO3,7.575,46.725,800,1,56.2826752377286
AMSOPO3,7.575,46.725,1400,1,51.8917190071816
AMSOPO3,7.575,46.725,2000,1,59.8319482464338
AMSOPO3,7.575,46.725,2200,1,60.8973075402515
AMSOPO3,7.575,46.725,2800,1,51.5619724582796
AMSOPO3,7.575,46.725,3200,1,42.6432499090255
AMSOPO3,7.575,46.725,3400,1,50.4384011579563
AMSOPO3,7.575,46.725,4000,1,51.6985266960528
AMSOPO3,7.575,46.725,4400,1,63.6246779512875
AMSOPO3,7.575,46.725,4800,1,61.7316082238382
AMSOPO3,7.575,46.725,5200,1,62.7666691614726
AMSOPO3,7.575,46.725,5800,1,67.474594670437
AMSOPO3,7.575,46.725,6000,1,56.671581485439
AMSOPO3,7.575,46.725,6600,1,64.305427318208
AMSOPO3,7.575,46.725,7000,1,62.3396267850856
AMSOPO3,7.575,46.725,7200,1,66.7963860941223
AMSOPO3,7.575,46.725,7400,1,67.8979459920628
AMSOPO3,7.575,46.725,7800,1,67.0955421736019
AMSOPO3,7.575,46.725,8200,1,68.9035199965305
AMSOPO3,7.575,46.725,8600,1,68.5741070030658
AMSOPO3,7.575,46.725,8800,1,69.1307803798287
AMSOPO3,7.575,46.725,9000,1,68.390685723636
AMSOPO3,7.575,46.725,9400,1,56.563003378827
AMSOPO3,7.575,46.725,9600,1,63.7550314701195
AMSOPO3,7.575,46.725,9800,1,55.3036713686573
AMSOPO3,7.575,46.725,10000,1,40.3241623160627
AMSOPO3,7.575,46.725,10200,1,36.5747556020421
AMSOPO3,7.575,46.725,10800,1,41.3560112349844
AMSOPO3,7.575,46.725,11200,1,37.1164605284616
AMSOPO3,7.575,46.725,11800,1,40.679961571667
AMSOPO3,7.575,46.725,13600,1,20.5623075908138
AMSOPO3,7.575,46.725,14000,1,22.6737249565655
ANCENIS,-1.165,47.3825,400,2,16.4017114856416
ANCENIS,-1.165,47.3825,600,3,22.1303104948207
ANCENIS,-1.165,47.3825,800,7,34.8267147377656
ANCENIS,-1.165,47.3825,1000,1,43.9050755585928
ANCENIS,-1.165,47.3825,1200,1,38.1265222503101
ANCENIS,-1.165,47.3825,1400,1,40.3241322643703
ANCENIS,-1.165,47.3825,1600,1,39.0883568694262
ANCENIS,-1.165,47.3825,1800,1,20.686277448
ANCENIS,-1.165,47.3825,2000,1,24.1097134333314
ANCENIS,-1.165,47.3825,2200,1,25.8402676442743
ANCENIS,-1.165,47.3825,2400,1,7.47890105622338
ANCENIS,-1.165,47.3825,2600,8,35.4305881559036
ANCENIS,-1.165,47.3825,2800,7,35.4785708409498
ANCENIS,-1.165,47.3825,3000,1,43.6718278115581
ANCENIS,-1.165,47.3825,3200,2,45.6793207421996
ANCENIS,-1.165,47.3825,3400,2,37.0305113230222
ANCENIS,-1.165,47.3825,3600,1,51.9434670777409
ANCENIS,-1.165,47.3825,3800,2,51.0301152818444
ANCENIS,-1.165,47.3825,4000,3,65.6817665827316
ANCENIS,-1.165,47.3825,4200,2,72.5165306310553
ANCENIS,-1.165,47.3825,4400,2,73.2400652804915
ANCENIS,-1.165,47.3825,4600,3,59.7769012083009
ANCENIS,-1.165,47.3825,4800,5,66.1030406303128
ANCENIS,-1.165,47.3825,5000,2,46.2048200990422
ANCENIS,-1.165,47.3825,5200,4,46.765031119653
ANCENIS,-1.165,47.3825,5400,2,44.1094931817527
ANCENIS,-1.165,47.3825,5600,2,44.3617302664839
ANCENIS,-1.165,47.3825,5800,2,37.3641694896244
ANCENIS,-1.165,47.3825,6000,1,30.2788312246476
ANCENIS,-1.165,47.3825,6200,2,34.2827467528927
ANCENIS,-1.165,47.3825,6400,1,26.0298932389207
ANCENIS,-1.165,47.3825,6600,2,14.2012461647941
ANCENIS,-1.165,47.3825,7000,1,31.6612084890852
ANCENIS,-1.165,47.3825,7200,1,53.6054344126762
ANCENIS,-1.165,47.3825,8200,1,43.5657539391371
ANCENIS,-1.165,47.3825,8600,1,56.4916469205403
ANCENIS,-1.165,47.3825,8800,1,67.9543442048363
ANCENIS,-1.165,47.3825,9000,1,45.5883442961589
ANFSHEIL,-3.90841,57.31333,0,1,7.5813545836171
ANFSHEIL,-3.90841,57.31333,600,1,9.05558264852237
ANFSHEIL,-3.90841,57.31333,800,1,6.99743703030532
ANFSHEIL,-3.90841,57.31333,1200,1,18.677091196884
ANFSHEIL,-3.90841,57.31333,1600,1,26.1745441567289
ANFSHEIL,-3.90841,57.31333,1800,1,34.2058336861013
ANFSHEIL,-3.90841,57.31333,2200,1,30.4223466247435
ANFSHEIL,-3.90841,57.31333,2600,1,35.7555515047086
ANFSHEIL,-3.90841,57.31333,3000,1,17.484254976306
ANFSHEIL,-3.90841,57.31333,3400,1,17.0511426484578
ANFSHEIL,-3.90841,57.31333,3600,1,13.2152100098145
ANFSHEIL,-3.90841,57.31333,4000,1,34.8499371080513
ANFSHEIL,-3.90841,57.31333,4400,2,30.6238731844583
ANFSHEIL,-3.90841,57.31333,4600,1,19.9604798052362
ANFSHEIL,-3.90841,57.31333,4800,1,32.9099225783279
ANFSHEIL,-3.90841,57.31333,5200,1,28.332985517297
ANFSHEIL,-3.90841,57.31333,5400,1,32.3632148208757
ANFSHEIL,-3.90841,57.31333,5600,1,24.6216528609045
ANFSHEIL,-3.90841,57.31333,6200,1,29.3815723409973
ANFSHEIL,-3.90841,57.31333,6800,1,34.3318635141183
ANFSHEIL,-3.90841,57.31333,7200,1,32.0241912101523
ANFSHEIL,-3.90841,57.31333,7800,1,35.1292327963299
ANFSHEIL,-3.90841,57.31333,8200,1,25.1940482686071
ANFSHEIL,-3.90841,57.31333,8600,1,29.4013014797278
ANFSHEIL,-3.90841,57.31333,9000,1,27.3979673918806
ANFSHEIL,-3.90841,57.31333,9400,1,9.32375364773818
ANFSHEIL,-3.90841,57.31333,10000,1,8.91576450215434
ANFSHEIL,-3.90841,57.31333,10400,1,15.3155600380993
ANFSHEIL,-3.90841,57.31333,11000,1,24.5987303706451
ANFSHEIL,-3.90841,57.31333,11400,1,25.8340155971415
ANFSHEIL,-3.90841,57.31333,12000,1,26.5105908709376
ANFSHEIL,-3.90841,57.31333,12400,1,9.7074108661244
ANFSHEIL,-3.90841,57.31333,13000,1,16.9670905493001
ANFSHEIL,-3.90841,57.31333,13600,1,11.850655667777
ANFSHEIL,-3.90841,57.31333,14000,1,7.64112750080457
ANNERAY,-0.059444,49.159444,2200,1,16.3966678708411
ANNERAY,-0.059444,49.159444,2400,1,20.2448767275165
ANNERAY,-0.059444,49.159444,2600,1,35.0128151213213
ANNERAY,-0.059444,49.159444,3400,1,34.7838574829275
ANNERAY,-0.059444,49.159444,3800,1,35.7806248536288
ANNERAY,-0.059444,49.159444,4000,1,41.7528135061873
ANNERAY,-0.059444,49.159444,4200,1,30.4816871291369
ANNERAY,-0.059444,49.159444,4400,1,61.7073761874959
ANNERAY,-0.059444,49.159444,4800,1,29.2634939209029
ANNERAY,-0.059444,49.159444,5000,1,40.7976819151446
ANNERAY,-0.059444,49.159444,5400,1,46.5489995896449
ANNERAY,-0.059444,49.159444,5800,1,41.3107471941552
ANNERAY,-0.059444,49.159444,6000,1,35.5644179507455
ANNERAY,-0.059444,49.159444,6400,1,41.9995807054343
ANNERAY,-0.059444,49.159444,6800,1,51.228303689793
ANNERAY,-0.059444,49.159444,7600,1,51.050518506714
ANNERAY,-0.059444,49.159444,8200,1,40.8504794840404
ANNERAY,-0.059444,49.159444,9000,1,35.3678216861141
ANTU,26.24178,59.0608,2800,1,72.5562644099717
ANTU,26.24178,59.0608,3000,2,70.0994205459078
ANTU,26.24178,59.0608,3200,2,71.5041974025953
ANTU,26.24178,59.0608,3400,2,74.0757420750807
ANTU,26.24178,59.0608,3600,2,76.6042932374764
ANTU,26.24178,59.0608,3800,2,76.5164977565199
ANTU,26.24178,59.0608,4000,1,80.3399784497012
ANTU,26.24178,59.0608,4200,1,78.1758984236497
ANTU,26.24178,59.0608,4400,2,80.8241099931347
ANTU,26.24178,59.0608,4600,1,83.73978007159
ANTU,26.24178,59.0608,4800,1,79.220243475728
ANTU,26.24178,59.0608,5200,1,78.808430616167
ANTU,26.24178,59.0608,5400,1,79.676288574445
ANTU,26.24178,59.0608,5600,1,79.6198530642791
ANTU,26.24178,59.0608,5800,1,79.4644457653261
ANTU,26.24178,59.0608,6000,1,80.1654743357602
ANTU,26.24178,59.0608,6200,1,78.1538506925408
ANTU,26.24178,59.0608,6400,1,78.6981086741506
ANTU,26.24178,59.0608,6600,2,77.3764557064459
ANTU,26.24178,59.0608,6800,1,77.6477239922181
ANTU,26.24178,59.0608,7000,1,78.0523586484331
ANTU,26.24178,59.0608,7200,1,80.0993089796675
ANTU,26.24178,59.0608,7400,1,78.1973561366252
ANTU,26.24178,59.0608,7600,1,79.6577671372611
ANTU,26.24178,59.0608,7800,1,78.420094716631
ANTU,26.24178,59.0608,8000,1,78.7835570099821
ANTU,26.24178,59.0608,8200,1,77.5451955008095
ANTU,26.24178,59.0608,8600,1,75.6589321097812
ANTU,26.24178,59.0608,8800,1,77.1722248235443
ANTU,26.24178,59.0608,9000,1,76.2127155915693
ANTU,26.24178,59.0608,9400,1,75.7283541608937
ANTU,26.24178,59.0608,10000,1,74.9487654171711
ANTU,26.24178,59.0608,10400,1,74.7488082670284
ANTU,26.24178,59.0608,11000,1,65.0985747148319
ANTU,26.24178,59.0608,11600,1,40.855145649872
ANTU,26.24178,59.0608,11800,1,54.8963369429097
ANTU,26.24178,59.0608,12200,1,56.1695014470706
ANTU,26.24178,59.0608,12600,1,44.5142312612042
ANTU,26.24178,59.0608,12800,2,32.2837361305613
ANTU,26.24178,59.0608,13000,3,23.2993367192022
ANTU,26.24178,59.0608,13200,3,8.3354794217188
APELNHER,8.93258,53.46002,200,1,9.85910690422294
APELNHER,8.93258,53.46002,400,2,21.3894161239763
APELNHER,8.93258,53.46002,600,2,36.639882548049
APELNHER,8.93258,53.46002,800,2,43.6608456264064
APELNHER,8.93258,53.46002,1000,2,37.9255399567432
APELNHER,8.93258,53.46002,1200,8,53.5556195074942
APELNHER,8.93258,53.46002,1400,11,36.0775783126489
APELNHER,8.93258,53.46002,1600,3,32.5107145894224
APELNHER,8.93258,53.46002,1800,2,20.0533266345152
APELNHER,8.93258,53.46002,2000,7,24.5626986652257
APELNHER,8.93258,53.46002,2200,11,32.2319984862496
APELNHER,8.93258,53.46002,2400,10,42.832689489728
APELNHER,8.93258,53.46002,2600,6,69.4019107020442
APELNHER,8.93258,53.46002,2800,2,68.8501702466458
APELNHER,8.93258,53.46002,3000,2,67.9980201733564
APELNHER,8.93258,53.46002,3200,2,59.4757054932616
APELNHER,8.93258,53.46002,3400,4,63.5718084142001
APELNHER,8.93258,53.46002,3600,5,61.1663242025319
APELNHER,8.93258,53.46002,3800,6,64.6413128224704
APELNHER,8.93258,53.46002,4000,5,72.0647800160834
APELNHER,8.93258,53.46002,4200,5,75.1740275145475
APELNHER,8.93258,53.46002,4400,4,72.8013989421331
APELNHER,8.93258,53.46002,4600,2,72.3109315469127
APELNHER,8.93258,53.46002,4800,3,76.5713681534168
APELNHER,8.93258,53.46002,5000,2,79.8379232773226
APELNHER,8.93258,53.46002,5200,6,75.269711629753
APELNHER,8.93258,53.46002,5400,10,78.135916100854
APELNHER,8.93258,53.46002,5600,4,81.4912409868253
APELNHER,8.93258,53.46002,5800,3,82.3593721263558
APELNHER,8.93258,53.46002,6000,3,82.0035866924243
APELNHER,8.93258,53.46002,6200,3,82.3232519927544
APELNHER,8.93258,53.46002,6400,3,59.2183323488906
APELNHER,8.93258,53.46002,6600,2,44.538565649723
APELNHER,8.93258,53.46002,6800,1,65.0394795604842
APHUINND,-7.269885,57.351485,0,6,3.95126414199444
APHUINND,-7.269885,57.351485,200,2,4.35198338391618
APHUINND,-7.269885,57.351485,400,2,3.37016084214574
APHUINND,-7.269885,57.351485,600,2,3.51819756866684
APHUINND,-7.269885,57.351485,800,2,3.95488261947838
APHUINND,-7.269885,57.351485,1000,1,5.83132815091881
APHUINND,-7.269885,57.351485,1200,1,4.5674443589356
APHUINND,-7.269885,57.351485,1400,2,4.94509115505698
APHUINND,-7.269885,57.351485,1600,1,5.86730704548497
APHUINND,-7.269885,57.351485,1800,1,5.9885762598725
APHUINND,-7.269885,57.351485,2000,1,5.77049227260427
APHUINND,-7.269885,57.351485,2200,1,5.27080464719353
APHUINND,-7.269885,57.351485,2400,2,5.85557830165721
APHUINND,-7.269885,57.351485,2600,1,6.5660460367994
APHUINND,-7.269885,57.351485,2800,1,7.42548164580486
APHUINND,-7.269885,57.351485,3000,1,9.35317858424503
APHUINND,-7.269885,57.351485,3400,1,8.08289252131418
APHUINND,-7.269885,57.351485,3600,1,9.55585973167727
APHUINND,-7.269885,57.351485,3800,1,13.1211580908955
APHUINND,-7.269885,57.351485,4000,1,16.3779542804294
APHUINND,-7.269885,57.351485,4200,1,14.9617136329405
APHUINND,-7.269885,57.351485,4400,1,19.1555401646939
APHUINND,-7.269885,57.351485,4600,1,15.8777948150667
APHUINND,-7.269885,57.351485,4800,1,34.2940428813585
APHUINND,-7.269885,57.351485,5000,2,32.6154298393142
APHUINND,-7.269885,57.351485,5200,1,37.2099126822829
APHUINND,-7.269885,57.351485,5400,1,40.1850251570942
APHUINND,-7.269885,57.351485,5600,3,35.3489321516381
APHUINND,-7.269885,57.351485,5800,4,33.813366534847
APHUINND,-7.269885,57.351485,6000,2,36.4177953382309
